text,label
breaking : wikileaks reveals more clinton “quid pro quo” – bill meets with saudi prince in d.c.,FAKE
suspected bribe paid to bill clinton while hillary was secretary of state,FAKE
the de facto us/al qaeda alliance,FAKE
massachusetts cop’s wife busted for pinning fake home-invasion robbery on black lives matter,FAKE
what non-state disasters could lie ahead?,FAKE
libertarian candidate to msnbc: “i’m here vouching for mrs. clinton.”,FAKE
us backed saudi airstrikes kill 100 yemenis in two days,FAKE
alabama’s human guinea pigs: burning people alive on death row,FAKE
welcome to the ‘islamic state of germany’,FAKE
love him or hate him,FAKE
nation elects first black-hearted president - the onion - america's finest news source,FAKE
koch brothers helped incite the impending bloodbath among republicans,FAKE
i’ve just been threatened by my foreign owned-privatized water co.,FAKE
dispatches from wolf country — kale and seal liver,FAKE
‘conspiracy theorist’ max spiers found dead days after texting his mother to investigate if anything ‘happened to him’,FAKE
cleanse your body of heavy metals with this cilantro recipe,FAKE
more federal government overreach ahead,FAKE
miracle birth in poland: a baby born in 55 days after its mother’s death,FAKE
u.s. stuck with nobody left to sanction in russia over syria,FAKE
peter brimelow on with steve curtis at 8:05 eastern,FAKE
hillary’s ‘russian hack’ hoax: the biggest lie of this election season,FAKE
"when a muslim in america runs for political office, the only reason he is running is to spread islam. period.",FAKE
"cnbc: trump will win the election and is more popular than obama in 2008, ai system finds",FAKE
will the next us president be a psycho lesbian? (plus 2 breaking news videos),FAKE
today i rise: this beautiful short film is like a love poem for your heart and soul,FAKE
‘intl community still financing & protecting terrorists’ – mother agnes on syria [video],FAKE
"breaking: melania trump’s immigration records made public, show trump’s ultimate hypocrisy | addicting info | the knowledge you crave",FAKE
"hillary clinton wants a strong russia. wait, what did she say?",FAKE
the 20 most damning revelations from wikileaks,FAKE
"death of millions of yemenis in the ""forgotten war""",FAKE
trump’s child rape victim just canceled press conference over death threats,FAKE
analyst: most americans like neither candidate,FAKE
"assange: clinton resisted fbi, and now they’re out for payback (john pilger exclusive)",FAKE
rogue journalist has 'october gift' for hillary campaign we're all sure she just 'can't wait' to open,FAKE
us election calls out global warming hoax,FAKE
‘today is one of the heaviest days of my life’,FAKE
police caught spying on journalists to uncover source of leaks,FAKE
senator mark kirk mocks disabled veteran tammy duckworth for mixed-race heritage,FAKE
stop drinking starbucks now! just wait til you see what they did to trump today... * liberty writers news,FAKE
massive marine park declared in antarctic ocean,FAKE
clinton emails: fbi director ignored attorney general's advice not to 'take action that could influence election',FAKE
so someone hated this oasis documentary so much that they voted brexit,FAKE
what does washington ‘plan b’ in syria really mean? | the vineyard of the saker,FAKE
video goes viral of chili’s manager taking away veteran’s food because he’s black (video) – new century times,FAKE
re: get ready for civil unrest: survey finds that most americans are concerned about election violence,FAKE
russian paper of us errors in syria shakes un,FAKE
trump kills the gop with the lowest score in history of presidential leadership poll,FAKE
#draftourdaughters: pro-war hillary faces backlash over female draft,FAKE
j. edgar comey,FAKE
breaking : hillary sent “marked classified” info to nonsecure huma abedin account – truthfeed,FAKE
statistical tie: latest breitbart/gravis poll shows donald trump closes the gap with less than two weeks left,FAKE
"muslim ‘refugee’ locks wife in bedroom, sets house on fire, watches her burn – media silence",FAKE
comment on a colorado ballot measure could make it nearly impossible to ban fracking by lyle,FAKE
from berkeley to kent state,FAKE
fbi reopens clinton investigation as new emails found ‒ comey,FAKE
realities faced by black canadians are a national shame,FAKE
clinton’s campaign chairman john podesta invited to an occult ‘spirit cooking’ dinner by marina abramović,FAKE
"love him or hate him, anderson cooper just put a 3rd degree burn on newt for megyn kelly 'sex' insult",FAKE
october boomerang,FAKE
russia's fsb arrests ukrainian terrorists in sevastopol (video),FAKE
"truth: no apartheid in israel, says black south african politician",FAKE
"corey goode vlog update: behind the scenes with david wilcock, sean stone, niara isley",FAKE
chelsea’s $3m wedding paid by foundation? emails: tax-free funds floated a “decade of her life”,FAKE
comment on ny times: trump supporters are threatening a ‘violent revolution’ if hillary wins by richard johnson,FAKE
putin and xi in western propaganda – why does xjp get off so lightly? moscow-beijing express on the saker 161029,FAKE
"david brooks: whites are “voting their gene pool” after being “ruined” by globalization, immigration, and feminism",FAKE
invisible nation,FAKE
#nodapl spills over: musicians boycott dakota access pipeline ceo’s record label & festival,FAKE
"meteor, space junk, rocket? mysterious flash hits siberia",FAKE
arrests for cannabis possession outnumber arrests for all violent crimes combined,FAKE
flashback: clinton campaign’s press secretary once thought it was a bad look to second-guess james comey – twitchy.com,FAKE
millions of south koreans rise up against shadow government,FAKE
mystery solved! so this is what gets hillary clinton to get movin’ – twitchy.com,FAKE
hillary’s body language analyzed after hearing about fbi reopening case – usapoliticsnow,FAKE
"all governments lie, the movie",FAKE
the moon that fell from heaven,FAKE
will barack obama delay or suspend the election if hillary is forced out by the new fbi email investigation?,FAKE
fukushima: the extinction-level event that no one is talking about,FAKE
anonymous launches #opnodapl in solidarity with native americans against dakota access pipeline,FAKE
"biden blames “lazy american women” for the economy: “they sit around doing nothing, only hillary can force them to work” | endingfed news network",FAKE
major garrett spots trouble at trump rally but swears it’s ‘not a metaphor’,FAKE
economic racial disparity in north carolina,FAKE
serving veterans’ mental health needs in eastern iowa,FAKE
trump declared the winner,FAKE
7 wikileaks hillary revelations the media won’t cover,FAKE
total desperation sets in as president obama plays the woman card,FAKE
vertical pools help heal wounded combat veterans seeks positive doers to help make it happen,FAKE
collusion between facebook and hillary’s campaign revealed in clinton emails,FAKE
southern poverty law center names florida-based now the end begins as ‘active anti government group’,FAKE
4 best health benefits of sweating,FAKE
delete your account – episode 18: prison strike update,FAKE
lowry and mcilroy off to good start at bltc-ntpl-bdtn-stfl tournament,FAKE
leaked memo: is soros planning ‘series of color revolutions’ in southeast asia?,FAKE
instagram beauty used to cry looking in the mirror. now she’s taking off her makeup to show what ‘perfect’ people can hide,FAKE
here goes nothing: futilitys song,FAKE
"trump follows through. more soon, unfortunately.",FAKE
you might want to be sitting down: michael moore explains how he can relate to trump supporters,FAKE
did trump make a “secret deal not to prosecute hillary” in exchange for her concession?,FAKE
taking a page from joe mccarthy,FAKE
chart of the day: russia must want war—look how close they have put their borders to our military bases!,FAKE
"for the small price of $2.3 million, you could own this beautiful, self-sufficient island",FAKE
hillary clinton’s gun control agenda exposed in wikileaks emails,FAKE
"hacker guccifer 2.0 says election could be rigged, promises to monitor 'from inside'",FAKE
comment on does hillary have the temperament to have her finger on the nuclear button? by debbie menon,FAKE
the man behind the trump rally disturbance in reno,FAKE
"scientists leak evidence that approve elon musk's theory: the universe is a ""computer"" simulation",FAKE
scandalous poll: 84% of ukrainians want putin as their president - fort russ,FAKE
"trump haters mow down signs, “black women for trump” make them famous",FAKE
hidden camera: nyc democratic election commissioner “i think there is a lot of voter fraud” | project veritas,FAKE
boom: the “clinton double standard” brutally exposed,FAKE
ron paul to trump: don't listen to neocons!,FAKE
